	Estimate	Std..Error	z.value	Pr...z..
chr18_8608907	11.8317588904118	8.80532002049484	1.34370572141305	0.179043566470037
chr1_75602857	13.2266344243427	9.85376401560747	1.34229259026225	0.179501145010707
chr10_102279690	11.3786149607711	8.47728854091598	1.3422469821396	0.179515927604401
chr7_96652153	21.3905032599932	15.9466952231339	1.34137531072658	0.179798629403684
chr3_147137147	27.0644318032739	20.1987189624589	1.33990833050232	0.18027514943989
chr7_20834362	30.4904892556983	22.7819749134886	1.33836023310015	0.180779035609037
chr4_4859935	17.5807884164542	13.1648618145797	1.33543281077087	0.181734732054536
chr16_49312238	36.0028732527175	26.9683540538262	1.33500447156913	0.181874882947993
chr19_36736565	29.8125116936708	22.3571566139854	1.33346615620261	0.182378874732155
chr4_154710961	22.341703852937	16.7693041858259	1.33229760790082	0.182762412894099
chr4_13531076	11.385708244297	8.57207633927556	1.32823225011774	0.184101393444713
chr4_111552308	33.8989524356706	25.5358697804104	1.32750334048445	0.184342235654493
chr8_99950917	26.2408870405056	19.7784116050138	1.32674390464467	0.184593412172864
chr10_102976532	10.2634727564319	7.73755185091551	1.32644962569363	0.184690810330206
chr1_119521928	8.138135819199	6.14524261301966	1.32429853980982	0.185403915290859
chr15_76627666	38.1020009959294	28.8000666607802	1.32298308350156	0.185841003527549
chr4_13548243	11.752696698216	8.88635888550194	1.32255481121637	0.18598347032649
chr15_89915212	7.4284969966822	5.61738912700886	1.32241096864118	0.186031338345733
chr12_101603581	30.9280767582997	23.4149896429251	1.32086655727583	0.186545862414528
chr8_72470415	46.0664763245806	34.883998189325	1.32056182535514	0.186647508609242
chr2_119606695	22.3487572731738	16.9327502683171	1.31985394688012	0.186883786039158
chr5_1876397	34.3999834833023	26.0654188757714	1.3197556366638	0.186916617730727
chr8_65491318	18.0526129077273	13.6794005919907	1.31969327064645	0.186937447701744
chr12_54337929	6.13764746591101	4.65150624247751	1.31949677071527	0.187003089011544
chr5_140767200	10.6712166514951	8.08854925811418	1.31929921064523	0.187069101623227
chr7_27225733	29.2958711535738	22.2163298141763	1.31866385665917	0.187281515117278
chr3_27766045	12.2260893276496	9.27258936310065	1.31851943927358	0.187329822012033
chr2_237072789	24.0889492977393	18.2726679980595	1.31830498426926	0.187401573114145
chr12_54448769	3.13121059479	2.37555907404393	1.31809418212435	0.187472121836608
chr3_181441680	10.0617575180664	7.64328028917048	1.31641875443487	0.18803353110903
chr2_19556066	33.0910846821472	25.1641528617394	1.31500888839617	0.188506915274888
chr7_27233480	5.98020981310356	4.55085519746418	1.3140848376006	0.188817656033024
chr12_54321346	11.6247434046776	8.85004698317188	1.31352335493605	0.189006656399759
chr1_165322099	25.5113479578586	19.4549084536527	1.31130650234794	0.189754232449315
chr4_154710796	40.6580285323441	31.056404417254	1.30916728112144	0.190477692665612
chr13_95356202	7.93835087942848	6.06589403785682	1.3086860452698	0.190640720611847
chr8_50823541	22.1106444323597	16.9057406899264	1.30787788822141	0.190914730507406
chr15_89952272	32.4669055773134	24.8349598459938	1.3073065460402	0.191108621915565
chr5_122430019	7.11793025608718	5.44864387847175	1.30636731172889	0.191427676524151
chr7_155301734	10.7230648368855	8.21668453212275	1.3050354793304	0.191880766917107
chr14_37125914	18.4529253786768	14.1576497898717	1.30338902660793	0.192441980927836
chr14_33402027	14.459595678369	11.0978923179748	1.30291367622565	0.192604234295371
chr6_100916959	15.4287418664778	11.8650937233188	1.30034723924306	0.193481984230815
chr3_157821919	32.2388856986232	24.8014817216265	1.29987740492583	0.193642990410069
chr11_31839790	15.9586964926013	12.2984652550497	1.29761691086201	0.194419008152738
chr2_208635723	19.5638110996635	15.0794379045407	1.29738331252868	0.19449933135269
chr2_171677602	3.79440555359509	2.92714947915327	1.29628007746727	0.194879009748239
chr8_23564193	45.4093212918717	35.0566089000495	1.29531414237295	0.195211882483496
chr4_4860468	13.1840743560007	10.1790586306122	1.29521548449984	0.195245904614237
chr12_114881783	41.9961099342988	32.4439210519532	1.29442153021669	0.195519857752443
chr8_99960843	22.552344297112	17.4381889561714	1.29327330686658	0.195916549381937
chr14_37125292	62.262728734406	48.1962947305033	1.29185716625224	0.196406613791841
chr2_119599819	22.7207370388398	17.6250440701098	1.2891166086428	0.197357550338926
chr8_99952047	39.8673414561318	30.9490908801962	1.28815872525814	0.197690716449754
chr5_134870517	27.8811704337104	21.6444546461028	1.28814381741564	0.197695904869733
chr12_54398518	4.38163040429609	3.40353301959653	1.28737708112951	0.197962888699326
chr5_134872315	6.30392924190443	4.8993653311302	1.28668282845734	0.198204860594425
chr2_119607636	32.1372693137503	25.0149313381447	1.28472346692973	0.198888934805704
chr8_65284438	10.7764060617204	8.39252340388385	1.28404837771835	0.199125028776732
chr10_15762076	23.7848644449387	18.5257261632898	1.28388297631595	0.199182904614028
chr7_27225078	17.2923208706936	13.4820280152644	1.28262015559641	0.19962518523236
chr2_177014966	5.44463920961172	4.24574146685075	1.28237653001756	0.19971059326737
chr5_95768695	6.12115549312479	4.77757003284239	1.28122778966006	0.200113667834106
chr14_38679656	5.22561235668733	4.08330008720438	1.27975222126401	0.200632292236385
chr5_140613869	13.5417006267219	10.6023084561926	1.27724077097686	0.201517257007646
chr4_54961835	16.7395423330493	13.1064269802634	1.27720105244983	0.201531275534105
chr5_7395318	38.7139031402879	30.3444822611828	1.27581359955551	0.202021418990389
chr10_102894227	20.0592206225766	15.7270946675581	1.27545621404282	0.202147812674072
chr13_112720182	53.5286160968714	41.9880222276211	1.27485442888183	0.202360771451985
chr19_37095681	34.5899733404014	27.1338075108463	1.27479246421921	0.202382708688761
chr16_86547530	13.8694141235402	10.8830810598794	1.27440143533158	0.202521183909473
chr1_217309794	42.4585838829477	33.3702962234316	1.27234662823085	0.203249988247746
chr5_140749834	5.40246170410801	4.24639075574569	1.27224789588619	0.203285054917007
chr1_242687018	10.6579452903307	8.38242818341249	1.2714627619979	0.203564066957258
chr6_101846916	23.7243942852837	18.6597742541671	1.27141914806314	0.20357957415521
chr18_12307630	31.2675218634483	24.6266071033012	1.26966421855396	0.204204263583223
chr4_154711563	24.0572507178959	18.9750204666856	1.26783793251413	0.204855832897973
chr7_96654832	6.03977872107309	4.76716993676159	1.26695267867375	0.205172210886823
chr11_20617937	5.66666072803927	4.47806110187428	1.26542729076821	0.205718197352949
chr12_54338937	36.1051282170186	28.5406011648838	1.26504441894665	0.205855405354017
chr3_147129184	13.7184060245893	10.8575850496673	1.26348593741935	0.206414597269651
chr12_54409491	13.4878049213253	10.6965936178639	1.26094394189193	0.207329044920199
chr3_157821994	16.1078163533211	12.7751737330247	1.26086867309532	0.20735616656067
chr4_85417312	18.426768962991	14.6379954537719	1.25883144459119	0.208091220034627
chr8_25898191	20.7587146354109	16.4917921877301	1.25873006396815	0.208127848516557
chr5_43040580	27.6873512690497	22.0140004493223	1.25771557662987	0.208494636880986
chr5_3600391	10.471941098597	8.32888785659816	1.2573036495264	0.20864370298197
chr12_103355190	16.7737752741035	13.3672003432283	1.25484580491089	0.209534740919268
chr5_140810805	8.2129905924043	6.56323092348776	1.25136395292943	0.210801722479618
chr2_176948105	23.7639208055318	19.0092423349134	1.25012456503254	0.211254047497695
chr14_60976898	19.1372649858597	15.318750260425	1.2492706428735	0.21156610162407
chr2_177027641	13.1588648237553	10.5591416225211	1.24620592223987	0.212688805411939
chr4_13531195	9.00413608495437	7.2333420968362	1.24480993217405	0.213201624362951
chr1_50882910	27.2077160311818	21.862778829445	1.24447657104495	0.213324216956742
chr7_27231204	4.54795304876737	3.65491978068072	1.24433731016671	0.213375444806607
chr1_224370322	13.9533439281192	11.2190487989973	1.24371897993404	0.213603008077846
chr2_176993089	19.0568352957206	15.364915520143	1.24028246499225	0.214870935829971
chr2_171676809	8.70449543565542	7.02259518431813	1.23949839157653	0.215160984049242
chr4_13541663	15.9408993008914	12.8751637448207	1.2381123546723	0.215674403482465
chr2_45157613	9.60312927857356	7.76492682604591	1.23673145848094	0.216186795598484
chr7_27204894	19.2324921069679	15.5546637859646	1.23644537558708	0.216293058348429
chr2_172973195	18.3638857141879	14.8546829754138	1.23623545144532	0.216371056573819
chr6_106441456	7.38338884347169	5.98008868898994	1.23466209741427	0.216956287672484
chr2_223159869	39.2193000248764	31.7738832512912	1.23432504974923	0.217081805251156
chr8_25905747	19.3211159788016	15.6840717109746	1.23189413660243	0.217988631973884
chr1_119527008	14.0801517185301	11.4477976742217	1.22994414464854	0.21871802177006
chr10_8097331	28.5634714133583	23.2270980145495	1.22974774530448	0.218791581533223
chr2_176964512	12.9825694427605	10.5575215340579	1.22969859932367	0.218809991536557
chr11_31817810	5.72036958442054	4.65745901979823	1.22821683671376	0.219365579956643
chr13_28369574	18.3824671160107	14.9687944381776	1.22805261251544	0.219427218276587
chr14_60974525	18.7482508424099	15.2747145259715	1.22740433613554	0.219670657464701
chr7_121940951	25.1038758446731	20.4548356329228	1.22728318599967	0.219716172961751
chr7_70597778	36.2877940440074	29.5898343508556	1.22636016186276	0.220063170727145
chr16_66613096	20.1504484767351	16.440906104244	1.22562882781343	0.22033838438649
chr2_71132250	11.910347482463	9.72524234972586	1.22468387461817	0.220694352095237
chr1_47695475	16.4104303777984	13.4046953433816	1.22423001473889	0.220865469476546
chr7_96651915	6.81186183317817	5.57753099431314	1.22130416489367	0.221970877070057
chr11_134147634	8.37920929813923	6.86607362952633	1.22037859630662	0.222321387360001
chr3_181441364	19.2958338331649	15.8190879308474	1.21978169142975	0.222547643708386
chr5_140723684	3.92550451235872	3.22926033293957	1.21560484681808	0.224135486933703
chr2_177025859	7.18119261550205	5.91189381498145	1.21470257082494	0.224479551677317
chr7_27184065	3.06143952594517	2.52055724253503	1.21458837525394	0.224523124749483
chr3_147123475	10.1832322416595	8.3931017767821	1.21328592366525	0.225020522786244
chr10_102987993	30.0509954595628	24.7689403889306	1.21325317061172	0.225033041108426
chr2_208635942	7.46194685858806	6.15713421411482	1.21191882442355	0.225543455529324
chr7_27225070	11.9909016506916	9.896473834783	1.21163374459166	0.225652611416709
chr11_44333067	17.7564530671577	14.6649955601709	1.21080521261001	0.225970066959568
chr16_66613053	38.5077075098985	31.8145023884178	1.21038220368072	0.226132267484174
chr2_240197131	3.68690989002803	3.04649743535235	1.21021270106588	0.226197285671762
chr11_31823238	10.7092453586755	8.86158463362973	1.20850229405178	0.226854113920196
chr3_181414848	4.90981133944191	4.06515101980486	1.20778079720089	0.227131589706753
chr2_223176683	7.67130308745372	6.35213492279038	1.20767319660204	0.227172991848447
chr10_119305317	29.9632216973671	24.8706797971215	1.20476086467227	0.228295631962834
chr21_38082613	20.533210097742	17.0445036418487	1.20468219721738	0.228326011255072
chr20_55499548	16.7646374950244	13.924789460096	1.20394190110137	0.228612035095272
chr3_147142355	11.8585981786677	9.86950413090083	1.20153941083415	0.229542028320792
chr16_31228202	47.1202599055104	39.2224950223286	1.20135804411947	0.229612343672915
chr5_140625004	10.4970831685478	8.73907103324579	1.20116693509116	0.229686452671076
chr6_106434169	43.2398080467481	35.9986433665221	1.2011510435685	0.229692615913397
chr19_56904945	42.234535689552	35.1958396597962	1.1999865921027	0.230144547738671
chr8_72468987	32.7682408634989	27.3383609725368	1.1986176090226	0.230676667927819
chr10_100993587	41.0516503470432	34.2659312137937	1.1980310732229	0.230904920262066
chr19_38183253	28.6128337804406	23.8874334225869	1.19781950929	0.230987290434178
chr19_58446787	6.40042672206113	5.34438628417053	1.19759807426691	0.231073526170845
chr10_28030747	30.7693974175414	25.7091480245414	1.19682680220168	0.23137406922882
chr10_118890977	10.344681667185	8.6521249789141	1.19562323618715	0.231843619624969
chr2_177021702	11.5244417106983	9.64250842646138	1.19517050968527	0.232020418007869
chr2_182544307	12.6715596549386	10.6037404708599	1.19500846797989	0.232083721655207
chr12_85673915	59.3777738459746	49.7119366760238	1.19443694646104	0.232307091661026
chr5_140744556	4.02068225279171	3.36667867779272	1.19425779457746	0.232377141696897
chr5_1887583	18.6858852595979	15.6614795039561	1.1931111141114	0.232825859360486
chr10_102899949	46.1348834258238	38.7719116808629	1.18990478998215	0.234083815606572
chr4_41748676	8.98377717942943	7.55284245793206	1.1894564502659	0.234260098473292
chr1_248020436	26.4783588138162	22.3576931775185	1.18430638633333	0.236291801716139
chr17_46655796	43.0090145910861	36.3323042361653	1.18376787531892	0.23650496205324
chr14_37125430	18.0807399364706	15.2802830729521	1.1832725774875	0.236701137196755
chr10_23488710	65.6219151564289	55.4634895108454	1.18315518434153	0.236747650558812
chr7_27184737	4.27630450951517	3.61468468506839	1.18303666352416	0.236794617279674
chr4_155663689	24.8524773957573	21.0419583194256	1.18109146584583	0.237566389819028
chr14_57273276	14.6361663850706	12.3936992045859	1.18093606625978	0.23762812238876
chr7_157476575	16.8692064552397	14.3123534708302	1.17864657895856	0.238538935870395
chr6_50817193	18.6435201556537	15.8201359798831	1.17846775649469	0.238610179374233
chr7_155255369	7.21935304906826	6.12832914201372	1.17802958714715	0.23878481106956
chr2_74742309	18.0682333722674	15.3507255685464	1.17702797119174	0.239184342158086
chr4_111562513	11.5084944567514	9.79154957584449	1.17534965917372	0.239854854724224
chr2_66809241	55.7546797553805	47.439178172204	1.17528763995429	0.239879657758892
chr2_172948825	11.2215087018676	9.57464357047159	1.17200276117589	0.241195947581173
chr1_173639044	20.3201870688771	17.377847758025	1.16931551891939	0.24227653287387
chr2_177356276	4.08023873794871	3.49154504745203	1.16860549770832	0.24256261220799
chr14_37129141	16.9888504413173	14.5536473125831	1.16732596829035	0.24307875545765
chr3_169378835	25.3559864648665	21.7685255834092	1.16480036131577	0.244099812606081
chr6_108440339	59.3659105929557	51.0224598022138	1.16352505980866	0.2446165367539
chr5_170742118	24.1184481534386	20.7702846862989	1.16119969069795	0.2455607005307
chr5_2750263	8.94702658802528	7.71174498005937	1.16018185393319	0.245974773396697
chr12_22095111	12.9279100474864	11.1551987960174	1.15891346123763	0.246491461323584
chr5_140800761	14.4459607837982	12.4682194361364	1.15862259705903	0.246610053841028
chr12_54359761	5.90729167331888	5.09946971520509	1.15841293374194	0.246695563550778
chr20_21492914	50.8263499251611	43.900140411908	1.15777192164457	0.246957124660934
chr7_27213984	68.1543766007529	58.8762758717545	1.15758640626673	0.247032859319941
chr6_106434131	21.8806182647866	18.9203655814239	1.1564585351495	0.247493650668417
chr17_46799845	11.0634832067435	9.56723675886595	1.15639274804097	0.2475205465296
chr1_50883329	13.2560430212621	11.4659512678995	1.15612239329625	0.247631097626502
chr4_174440471	8.75062640377637	7.58869842776595	1.15311294645194	0.248864028403281
chr7_35294949	16.5399964331013	14.3500516304234	1.15260884483753	0.249070971196149
chr7_96655444	5.45290898717268	4.73237193683249	1.15225706262269	0.24921545538313
chr17_8928012	3.22616508311018	2.80161423013989	1.15153794137785	0.249510995533469
chr12_115134991	6.0258330820416	5.23558720405213	1.15093739196586	0.24975799334899
chr5_134870506	30.8210512716298	26.794620770057	1.15027010593381	0.250032639335744
chr4_13530948	32.3071429455305	28.0991053973196	1.14975699363768	0.250243972906793
chr3_138658345	13.712892675019	11.9278508216058	1.14965326781082	0.25028670921386
chr5_87974100	11.9071668545908	10.3758017793153	1.1475900472895	0.251137840380258
chr7_27289195	20.9996626086988	18.3113848211977	1.14680909247176	0.251460530514219
chr2_119591144	24.4463890832834	21.3179057063069	1.14675378623384	0.251483393985951
chr11_31823141	17.2734050074265	15.0822472926239	1.14528058533255	0.252092945690856
chr16_51187572	6.53781259447071	5.7139156006291	1.14419131317776	0.252544304888776
chr16_54972845	35.8325774348245	31.3274515182587	1.14380760956377	0.252703433329822
chr6_108495678	9.74545312839554	8.52982374570739	1.14251518189926	0.253239939101275
chr7_27281404	5.16317195734545	4.51920426759127	1.14249581378126	0.253247985121227
chr8_65491200	32.858047717529	28.779351085775	1.14172302285752	0.253569167856979
chr10_102896546	6.42676673935506	5.633410849315	1.14083046865586	0.25394047871134
chr8_65289227	15.980545092868	14.0189342384271	1.13992581897302	0.254317207403951
chr14_60977300	28.3096878466929	24.8770963431697	1.13798199983519	0.255127998663814
chr13_25085301	3.23396304921177	2.84812635174859	1.13547035833796	0.256178294678707
chr5_140801482	5.21156031045762	4.59360602400598	1.13452487723637	0.256574444613204
chr6_27648341	5.20669919630738	4.59029492871531	1.13428424037333	0.256675337638625
chr17_59534637	14.1863495066444	12.5172443296442	1.13334445929503	0.25706962820698
chr7_156812941	13.5717489427641	11.9751612043497	1.13332494746163	0.257077818961293
chr5_134376489	62.3553026079258	55.0626771601619	1.13244226078132	0.257448546104328
chr12_85671811	11.0486300407244	9.77190936671108	1.13065211987767	0.258201541245901
chr5_172660796	24.0319456452087	21.2730254725464	1.12969101062859	0.258606446403045
chr4_4860439	11.4058821734145	10.106363554077	1.12858419473869	0.25907328118211
chr4_174429300	11.3997667901075	10.1042005700231	1.12822055650083	0.259226784504282
chr13_37004812	28.5545061935495	25.3142998566046	1.12799905015345	0.259320320283559
chr13_100644276	23.7855406811526	21.0909401124761	1.12776104594231	0.259420848687515
chr3_181413847	39.6914903443674	35.1995920678595	1.12761222538739	0.259483721342057
chr13_36045201	33.8614364881616	30.0598479174841	1.12646732548724	0.259967763411424
chr3_27766284	14.2960283185628	12.6992430168467	1.12573862076644	0.260276171325565
chr5_150326193	3.52349644410512	3.13177463527608	1.125079820373	0.260555211646488
chr8_114449011	23.108338268598	20.5738597643126	1.1231892573061	0.261357124097512
chr12_54409229	10.5296335258188	9.37830215860404	1.12276543746871	0.261537127911779
chr19_54485509	25.4759878643642	22.6966928405223	1.12245374440103	0.261669564168427
chr7_19158041	22.6086831756253	20.1466023909066	1.12220823824021	0.261773910686256
chr5_95769079	8.94218993245059	7.96838903387479	1.12220800144622	0.261774011343754
chr9_969544	8.44050791300764	7.52517783974353	1.12163567330328	0.262017377432977
chr21_38077258	11.3396333158352	10.120625477082	1.12044787562919	0.26252295299639
chr2_200333401	10.4449002927572	9.32526662369384	1.12006452085977	0.262686268269811
chr7_27281581	6.16441987542896	5.5125316716693	1.11825568406435	0.263457808084641
chr4_111551829	10.6718241142612	9.54347178000416	1.11823289891433	0.263467536806323
chr5_72528678	13.7967522783306	12.3585762251031	1.11637069084918	0.264263493856437
chr5_1876200	20.5753369127183	18.4419089141671	1.1156836859178	0.264557556194741
chr5_140767364	12.1248499947131	10.8793838505112	1.11447947432642	0.265073545246468
chr7_96631580	11.4974384699218	10.3235030624109	1.11371483113957	0.265401544628053
chr7_27225897	8.3322241719952	7.48909527250836	1.11258087510008	0.265888478002872
chr12_54409212	18.950851392452	17.0727226230506	1.11000757236374	0.266995763444063
chr12_14924953	3.43429104897878	3.09637087749418	1.10913426874692	0.267372263472133
chr5_15932416	3.30963743179018	2.99024522741368	1.10681137501647	0.268375489181141
chr7_96629660	2.6111115673599	2.36143193959088	1.10573229894243	0.268842405679146
chr3_147110322	28.3331374570172	25.6367529050774	1.1051765237947	0.269083107214698
chr1_119542629	14.3613329138117	13.0036814974572	1.10440515761786	0.269417424484043
chr5_140221364	4.90865608415213	4.44517133364254	1.10426701598694	0.269477326431784
chr2_175203497	5.80358500901486	5.25636198626118	1.10410679937645	0.2695468121334
chr5_42951711	35.6395101427605	32.2972289346131	1.1034850765344	0.26981656879962
chr2_171679591	20.9910554170253	19.0453204466123	1.10216341467539	0.270390634133865
chr13_100641317	14.5342988208438	13.1874092648376	1.10213450792018	0.270403199166809
chr2_119609557	6.69938282987308	6.07965275726137	1.10193511000633	0.270489883284755
chr1_91182288	14.3163346525484	12.9986129625684	1.10137402304189	0.270733906452001
chr2_223173061	4.59230559872145	4.17483360640872	1.09999727693862	0.27133330834424
chr5_37835784	4.15835014055841	3.78047365861465	1.09995479827844	0.27135181696929
chr6_27259043	9.00148508635277	8.2135700617915	1.09592844751231	0.273110088657331
chr10_102279697	7.0901389517955	6.47701212853074	1.09466198473892	0.273664748999985
chr7_27142810	7.2274037081847	6.61150443312976	1.09315569266939	0.274325446912201
chr1_44874524	26.3207890879599	24.0784645128134	1.09312572958933	0.274338600522907
chr7_156813574	20.1630698961915	18.4686513689752	1.09174565556328	0.274944911616599
chr9_972520	32.1340366279957	29.4580493947297	1.09084061192948	0.27534302285459
chr5_140801354	4.22806921120866	3.87791604034209	1.09029415985904	0.27558358696831
chr6_101847388	25.5556727487298	23.4739397166154	1.08868272890046	0.276293820610741
chr14_60976285	34.1426178216011	31.4012301899128	1.08730191827226	0.276903401120261
chr6_6004897	11.8443282776717	10.8970642732593	1.08692836718757	0.277068468499537
chr3_186490728	9.9385756001496	9.15802642634237	1.08523115543345	0.277819288605578
chr6_100906895	6.27889929901036	5.7866601679213	1.08506446150369	0.277893106054536
chr2_176932458	11.3715407195577	10.4838898720161	1.08466808201705	0.278068689304056
chr5_122430821	19.2337034368651	17.7509762297171	1.0835293331454	0.278573538170769
chr6_28174875	5.53741870013175	5.11768061087673	1.08201724983832	0.279244863133485
chr14_57279496	8.22387442011335	7.63092929369004	1.07770287256018	0.281166376137816
chr1_91191001	31.8219902318775	29.5734882130152	1.07603100461692	0.281913390396926
chr10_13932842	29.83502779172	27.776253422922	1.07411994474024	0.282768926513472
chr6_1383982	50.8137397810738	47.3563532963393	1.07300786999158	0.283267585075036
chr6_108482863	5.0630857017907	4.71975727926425	1.0727428132872	0.283386525374295
chr7_121950506	84.4379024908755	78.7865243703816	1.07173026308314	0.283841203812032
chr7_27282431	31.7205822932202	29.6139551511484	1.07113629811755	0.28410814926707
chr11_86085694	13.8153412364809	12.9153058493186	1.06968750083528	0.284759994312666
chr10_102279758	6.48891870745951	6.06930369965382	1.06913725668887	0.285007825870603
chr2_200333729	13.3737759756829	12.522977015038	1.0679390339552	0.285548013453237
chr1_92952467	24.4307574175877	22.9221601964709	1.06581392016225	0.286507767062272
chr6_50810993	14.6062424257378	13.7067461654483	1.06562434653943	0.286593488888241
chr3_181441571	5.7363497690642	5.38827193441465	1.06459915885581	0.287057360637316
chr5_72595625	17.785814824487	16.755498907068	1.06149121092326	0.288466725071385
chr4_54975250	4.89755030103155	4.62197208117661	1.05962351459829	0.289315911496564
chr1_217311172	19.9437865597316	18.8362819255335	1.05879635049934	0.28969253608789
chr11_92702648	3.14094607854872	2.97037695580764	1.0574233928147	0.290318400023459
chr5_140221357	7.74783735474301	7.33069852155703	1.05690301298837	0.290555853237389
chr14_29244185	16.2637497573093	15.3921151267643	1.05662864546987	0.290681101786361
chr2_240196996	3.04386424479003	2.88183904685238	1.05622284773836	0.29086641469722
chr10_119306246	13.6037360579075	12.8863906626243	1.05566689805267	0.291120425464844
chr4_81185228	6.6720999142833	6.32130411866079	1.05549421275065	0.29119935491106
chr7_156813342	13.7313718240513	13.0164755977663	1.05492241128679	0.291460811483304
chr2_176969223	21.5870748472983	20.474349742824	1.054347274441	0.29172395230384
chr3_181437145	16.9913495794562	16.1270043239466	1.05359614458751	0.29206785508757
chr2_63283355	8.23254237801644	7.81394973141684	1.05356991802962	0.292079867765695
chr5_140762582	3.69134007427183	3.50620795635894	1.05280123718193	0.292432097839361
chr7_27233454	12.8556783473901	12.2300004632603	1.05115926904576	0.293185446626426
chr2_177015125	3.49648975325789	3.3288682085909	1.05035391435275	0.293555425807054
chr3_27765283	29.9393526836071	28.5381828775867	1.04909807369413	0.294132982609986
chr5_172655948	37.3975306744085	35.6656290992184	1.04855940071524	0.294380949804482
chr2_45168246	32.8433632099017	31.3297331878517	1.04831289219651	0.29449447173318
chr20_25064127	4.77485998029588	4.56520721562514	1.04592404129065	0.295596103589663
chr5_3599090	18.9049330960691	18.1094267686444	1.04392774755312	0.29651881932621
chr5_92938149	15.2291968567859	14.6191540786406	1.04172900667602	0.297537336706214
chr13_36053408	3.53684805191596	3.3952470899398	1.04170564268967	0.297548172088827
chr7_155255310	5.12941718890923	4.93381228961411	1.03964579270818	0.298504493558558
chr5_134363516	14.9310458457883	14.3690948238836	1.03910831049501	0.298754366358538
chr6_101847656	22.5906315615197	21.7676279604467	1.03780860287435	0.299359170867854
chr19_44324903	10.6025908047532	10.2190788175176	1.03752901744707	0.299489379529974
chr6_100442120	5.93352750801968	5.72170245034411	1.03702133403719	0.299725914674015
chr10_8089653	12.0938155911748	11.6642965057822	1.03682340252407	0.29981816683667
chr1_18956762	10.6891311267488	10.3221231897004	1.03555546957767	0.300409575721569
chr2_176976174	32.419467905286	31.3424939816033	1.03436146224722	0.300967213479279
chr7_27205658	13.1763364320761	12.7387687677947	1.03434929012823	0.300972901777566
chr5_87981068	24.4906149512751	23.6912776205077	1.03373973086514	0.301257853793253
chr5_172661132	7.66515021428588	7.42563421023257	1.03225529258137	0.301952538750239
chr2_223168727	18.5332792554311	17.9546166468891	1.03222918204952	0.301964767446978
chr14_38725536	20.767783679795	20.1451723044248	1.03090623232016	0.302584793718589
chr13_112761184	11.0081533841445	10.6798232043051	1.03074303511944	0.302661337908858
chr5_172656021	24.5114751651661	23.7935778390982	1.03017189474078	0.302929320596791
chr12_54357408	15.2766076801802	14.8293088434306	1.03016316144415	0.302933419539229
chr5_54518208	9.32981007558998	9.1104454453573	1.02407836494367	0.305798262352383
chr6_100904689	7.6401187868538	7.46052041968514	1.02407316876914	0.305800716466252
chr2_177012372	4.46797905925456	4.36783446581299	1.02292774468112	0.306342010313683
chr14_57277366	7.32428923311636	7.1622029686059	1.02263078346438	0.306482449068216
chr5_72596939	23.4115097212044	22.9386078225709	1.02061598080805	0.307436415056925
chr2_176948596	9.36591322869258	9.19554984475488	1.01852672073056	0.308427708934891
chr2_119607603	13.2174510956842	13.0129027111982	1.01571888986075	0.309763270045305
chr8_87082023	3.60275312167401	3.5501149137117	1.0148271842579	0.310188213033688
chr19_56904901	41.861136455443	41.2594112818539	1.01458394957404	0.310304193491311
chr10_131764419	13.6256269011691	13.4326241906488	1.01436820592767	0.310407089481263
chr1_217311982	6.16383883741445	6.08274451596957	1.01333186380457	0.310901672640357
chr7_107642444	37.8535439251473	37.3952454658152	1.01225552750419	0.311415892724114
chr8_65490710	22.6530021419844	22.4009503205659	1.01125183609675	0.311895911769944
chr20_21503898	29.7841691861039	29.4559486313848	1.01114275961119	0.311948107359407
chr6_101846779	12.3247748368712	12.2090510150776	1.00947852717224	0.312745194612872
chr5_140810260	5.6871896568261	5.63602890332066	1.00907744697251	0.312937493146382
chr2_119603489	12.4424018749291	12.3327761683174	1.00888897237049	0.313027884475793
chr1_180201893	12.880639536143	12.7967382886938	1.00655645568084	0.314147968748163
chr8_41168481	6.21736087505704	6.17715089091762	1.00650947092753	0.314170558074205
chr2_63280376	15.5151199837937	15.4235499084064	1.00593702979736	0.314445862071961
chr2_63283939	9.0094511607663	8.9752390895329	1.00381182839723	0.315469321939639
chr2_171676553	8.75876457091261	8.7338845176337	1.00284868127449	0.315933876505238
chr8_24772309	27.7620935769791	27.6993162949568	1.00226638381084	0.316214953677912
chr8_25898220	11.2532379285501	11.2548732325346	0.99985470258521	0.317380828412695
chr5_63257710	19.7684920751667	19.7888880183196	0.998969323433737	0.317809552017929
chr11_31827998	18.693438787939	18.7255022978215	0.998287708955815	0.318139865915462
chr12_54377457	19.6627456851281	19.7038881250956	0.997911963379701	0.318322050297238
chr11_31843886	13.6213128619607	13.674009660523	0.996146207303449	0.319179111556875
chr2_177027856	10.424941043523	10.4876254884132	0.994023008834607	0.320211665841464
chr5_140797521	16.7723544254722	16.8919170774259	0.992921901557665	0.320748015585051
chr18_55020099	18.0115454263852	18.1624713399755	0.991690232525895	0.321348657202338
chr1_165326327	6.25323546790485	6.33208833929698	0.987547098655783	0.323374505562008
chr12_106979062	9.29039447611692	9.41057281751385	0.987229433985859	0.323530175375248
chr1_169396834	28.6131910772598	29.0173172556659	0.986072931041647	0.32409732570213
chr1_173638701	21.3611980243338	21.6741068507167	0.985563011729246	0.324347596272205
