"","SNP","Chromosome","Position","trait1"
"1269","rs56335545",19,1789721,"0.3417"
"1270","rs56335545",19,1789725,"0.3417"
"1271","rs150715312",19,1912249,"0.5461"
"1272","rs115059149",19,2078598,"0.12"
"1273","rs740406",19,2232222,"0.8544"
"1274","rs34615361",19,2422193,"0.6326"
"1275","rs534837455",19,2425773,"0.954"
"1276","rs1133692",19,2520715,"0.1487"
"1277","rs2741993",19,2819991,"0.08542"
"1278","rs10413272",19,2860091,"0.2516"
"1279","rs7256762",19,2900916,"0.6105"
"1280","rs7255359",19,2900916,"0.6105"
"1281","rs14089",19,2997787,"0.5449"
"1282","rs425485",19,3053804,"0.0273"
"1283","rs4900",19,3119237,"0.5838"
"1284","rs11549609",19,3121219,"0.4002"
"1285","rs3746072",19,3179866,"0.3876"
"1286","rs11671067",19,3198843,"0.2668"
"1287","rs2286440",19,3490926,"0.4091"
"1288","rs8113232",19,3586527,"0.1559"
"1289","rs12980632",19,3590707,"0.7778"
"1290","rs36072143",19,3779016,"0.4287"
"1291","rs36072143",19,3779016,"0.4287"
"1292","rs10250",19,4101060,"0.4329"
"1293","rs11085068",19,4254371,"0.499"
"1294","rs10425598",19,4279454,"0.02626"
"1295","rs34953789",19,4311923,"0.787"
"1296","rs147615871",19,4442976,"0.5041"
"1297","rs77772720",19,4511040,"0.9633"
"1298","rs138464610",19,4511483,"0.333"
"1299","rs138464610",19,4511483,"0.333"
"1300","rs200756845",19,4512836,"0.3729"
"1301","rs202064997",19,4512836,"0.2397"
"1302","rs199847540",19,4512869,"0.6303"
"1303","rs201548898",19,4512869,"0.1251"
"1304","rs199944112",19,4512869,"0.8791"
"1305","rs183706868",19,4512869,"0.9427"
"1306","rs61730749",19,4512869,"0.1925"
"1307","rs61730751",19,4512869,"0.8357"
"1308","rs200699570",19,4512891,"0.7234"
"1309","rs199944112",19,4512891,"0.8791"
"1310","rs9304915",19,4847872,"0.6129"
"1311","rs116909685",19,5678495,"0.07347"
"1312","rs3745624",19,5696150,"0.3836"
"1313","rs62110261",19,5831701,"0.6047"
"1314","rs61147939",19,5831701,"0.4224"
"1315","rs9807877",19,5832588,"0.4217"
"1316","rs28541500",19,5866817,"0.2314"
"1317","rs16989886",19,6199511,"0.5397"
"1318","rs2352958",19,7084772,"0.7184"
"1319","rs768489",19,7085478,"0.7151"
"1320","rs891087",19,7184519,"0.4459"
"1321","rs891087",19,7184519,"0.4459"
"1322","rs891087",19,7184519,"0.4459"
"1323","rs571796329",19,7599776,"0.896"
"1324","rs4804056",19,8027733,"0.924"
"1325","rs45483997",19,8038677,"0.6634"
"1326","rs2287937",19,8130445,"0.06905"
"1327","rs36247",19,8321948,"0.06288"
"1328","rs1019757",19,8389518,"0.02901"
"1329","rs7249069",19,8398004,"0.01462"
"1330","rs2913955",19,8398977,"0.03142"
"1331","rs35137994",19,8429068,"0.6141"
"1332","rs35137994",19,8429068,"0.6141"
"1333","rs2287863",19,8579011,"0.7813"
"1334","rs118154006",19,9009623,"0.07197"
"1335","rs75217292",19,9020130,"0.9602"
"1336","rs11882881",19,9020130,"0.6924"
"1337","rs67631215",19,9024971,"0.5671"
"1338","rs67631215",19,9024971,"0.5671"
"1339","rs78941910",19,9026225,"0.07573"
"1340","rs61744216",19,9045822,"0.1446"
"1341","rs11883220",19,9049341,"0.784"
"1342","rs10410136",19,9056916,"0.2689"
"1343","rs12984471",19,9057897,"0.5161"
"1344","rs12984471",19,9057897,"0.5161"
"1345","rs12977368",19,9060070,"0.5825"
"1346","rs2591592",19,9075372,"0.2579"
"1347","rs17000948",19,9088708,"0.36"
"1348","rs17000948",19,9088715,"0.36"
"1349","rs149255523",19,9091447,"0.9662"
"1350","rs3752199",19,9267321,"0.341"
"1351","rs3752199",19,9267321,"0.341"
"1352","rs145646019",19,9763575,"0.932"
"1353","rs16981648",19,9804435,"0.09871"
"1354","rs149410681",19,9811407,"0.999"
"1355","rs13306429",19,10395244,"0.1592"
"1356","rs17852402",19,10404501,"0.4335"
"1357","rs1048287",19,10610240,"0.2984"
"1358","rs28997582",19,11145687,"0.01286"
"1359","rs9105",19,11169513,"0.4726"
"1360","rs376075",19,12058350,"0.2404"
"1361","rs4804664",19,12491500,"0.3919"
"1362","rs59301182",19,12491641,"0.8814"
"1363","rs62619782",19,12921175,"0.7618"
"1364","rs189296436",19,13015349,"0.5293"
"1365","rs61740117",19,14024272,"0.7708"
"1366","rs75389771",19,14165205,"0.8098"
"1367","rs41360944",19,14884842,"0.3029"
"1368","rs35352238",19,15131334,"0.9228"
"1369","rs10424547",19,15133801,"0.7079"
"1370","rs61637857",19,15167129,"0.4128"
"1371","rs3181311",19,15168422,"0.2626"
"1372","rs16980313",19,15198874,"0.5005"
"1373","rs1044055",19,15270802,"0.6994"
"1374","rs61734307",19,15760013,"0.3463"
"1375","rs1805042",19,15763738,"0.7962"
"1376","rs1060467",19,16024542,"0.8911"
"1377","rs773852",19,16872942,"0.7005"
"1378","rs11671361",19,16926067,"0.9683"
"1379","rs143287291",19,16973728,"0.4328"
"1380","rs2227380",19,17002557,"0.7926"
"1381","rs74937996",19,17081791,"0.5734"
"1382","rs112680414",19,17108111,"0.0515"
"1383","rs4808551",19,17111286,"0.4024"
"1384","rs61740405",19,17111286,"0.02438"
"1385","rs3745163",19,17337534,"1.069e-07"
"1386","rs35944915",19,17535473,"0.07675"
"1387","rs4808643",19,17559076,"0.3633"
"1388","rs11666267",19,17660298,"0.7276"
"1389","rs73922143",19,17713935,"0.3768"
"1390","rs74940055",19,18092780,"0.03816"
"1391","rs61740749",19,18376732,"0.6281"
"1392","rs1469023",19,18378216,"0.1649"
"1393","rs28568614",19,18479021,"0.64"
"1394","rs1059519",19,18497021,"0.7194"
"1395","rs1058587",19,18499420,"0.1871"
"1396","rs6512262",19,18502566,"0.6949"
"1397","rs76517609",19,18545437,"0.002437"
"1398","rs45572632",19,18576686,"0.5475"
"1399","rs79765293",19,19657045,"0.319"
"1400","rs2286922",19,20150173,"0.2979"
"1401","rs56339351",19,21133222,"0.5486"
"1402","rs73024670",19,21303480,"0.497"
"1403","rs73024675",19,21305124,"0.4956"
"1404","rs488125",19,21474174,"0.8756"
"1405","rs181908200",19,22497201,"0.1284"
"1406","rs6511433",19,23541671,"0.03583"
"1407","rs10408300",19,33311989,"0.04089"
"1408","rs2287876",19,33360656,"0.3821"
"1409","rs745959",19,33370180,"0.5176"
"1410","rs61745862",19,33406311,"0.3749"
"1411","rs3764633",19,33439184,"0.6612"
"1412","rs8099835",19,33470871,"0.6747"
"1413","rs3848596",19,33635760,"0.7251"
"1414","rs56214819",19,34305763,"0.2423"
"1415","rs4806049",19,35233269,"0.337"
"1416","rs2651080",19,35449734,"0.6786"
"1417","rs2651080",19,35449734,"0.6786"
"1418","rs2290647",19,35506731,"0.7128"
"1419","rs11673347",19,35719258,"0.2946"
"1420","rs113732367",19,35941730,"0.8842"
"1421","rs416633",19,35941877,"0.2206"
"1422","rs7991",19,36142185,"0.5133"
"1423","rs73590585",19,36223752,"0.854"
"1424","rs231233",19,36271117,"0.9345"
"1425","rs45567532",19,36574062,"0.2484"
"1426","rs2301734",19,36575643,"0.05315"
"1427","rs61741470",19,36593918,"0.4614"
"1428","rs111294536",19,36594544,"0.8211"
"1429","rs61746529",19,37129810,"0.6779"
"1430","rs1673087",19,37264192,"0.365"
"1431","rs2547044",19,37488843,"0.8232"
"1432","rs1644699",19,37489213,"0.8315"
"1433","rs530106667",19,38702472,"0.1826"
"1434","rs61160177",19,38819467,"0.3874"
"1435","rs41465445",19,38910783,"0.258"
"1436","rs35021937",19,38979878,"0.6884"
"1437","rs2229144",19,38994930,"0.4433"
"1438","rs2915952",19,38995990,"0.4038"
"1439","rs117690948",19,39359379,"0.8339"
"1440","rs144373891",19,39379758,"0.3872"
"1441","rs3746083",19,39898689,"0.4192"
"1442","rs35466645",19,39908572,"0.2399"
"1443","rs17795475",19,40021759,"0.01439"
"1444","rs3754",19,40534338,"0.756"
"1445","rs45487299",19,40964342,"0.09876"
"1446","rs28399478",19,41349613,"0.03459"
"1447","rs199585359",19,41633911,"0.6028"
"1448","rs15052",19,41813349,"0.06688"
"1449","rs1800471",19,41858847,"0.9339"
"1450","rs146890196",19,42595456,"0.1923"
"1451","rs141810038",19,43233390,"0.4418"
"1452","rs12185497",19,43243220,"0.06219"
"1453","rs12185497",19,43243220,"0.06219"
"1454","rs1058259",19,43680267,"0.5489"
"1455","rs1058718",19,43699332,"0.4301"
"1456","rs199860983",19,43757752,"0.2274"
"1457","rs4028444",19,43763194,"0.2147"
"1458","rs117820749",19,44104523,"0.6009"
"1459","rs349046",19,44300599,"1.956e-06"
"1460","rs11083725",19,44300599,"0.0002938"
"1461","rs349046",19,44300599,"1.956e-06"
"1462","rs143650831",19,44331587,"0.5437"
"1463","rs17712471",19,44352749,"0.3175"
"1464","rs61744497",19,45211405,"0.9686"
"1465","rs111704071",19,45806799,"0.8363"
"1466","rs9749618",19,45849909,"0.5416"
"1467","rs34014819",19,45909656,"0.4087"
"1468","rs1046282",19,45910644,"0.7762"
"1469","rs143040880",19,46002563,"0.1512"
"1470","rs143040880",19,46002563,"0.1512"
"1471","rs527221",19,46275977,"0.001275"
"1472","rs16980091",19,46375751,"0.1105"
"1473","rs193182572",19,46893803,"0.7202"
"1474","rs138783445",19,46970431,"0.3559"
"1475","rs144687965",19,46999684,"0.6761"
"1476","rs7250850",19,47585520,"0.005734"
"1477","rs4467185",19,47823039,"0.1542"
"1478","rs113958742",19,47884465,"0.4492"
"1479","rs113958742",19,47884465,"0.4492"
"1480","rs151332124",19,47920812,"0.07402"
"1481","rs149881406",19,47935681,"0.7361"
"1482","rs111411093",19,48304916,"0.9999"
"1483","rs78570516",19,48533617,"0.0001175"
"1484","rs8112254",19,48533617,"0.7202"
"1485","rs8105198",19,48543864,"0.3399"
"1486","rs8105198",19,48543864,"0.3399"
"1487","rs3745718",19,48715151,"0.7562"
"1488","rs61747754",19,48800735,"0.5255"
"1489","rs75513035",19,48968201,"0.8261"
"1490","rs73050914",19,48983249,"0.9795"
"1491","rs485186",19,49207204,"0.4525"
"1492","rs838133",19,49259529,"0.7781"
"1493","rs35203905",19,49571550,"0.65"
"1494","rs148966785",19,49658235,"0.5934"
"1495","rs2288481",19,49878188,"0.4299"
"1496","rs117225796",19,50091761,"0.2153"
"1497","rs75849027",19,50128903,"0.7086"
"1498","rs2304202",19,50248501,"0.7997"
"1499","rs62126289",19,50410271,"0.5486"
"1500","rs1137895",19,50931962,"0.2779"
"1501","rs75356685",19,50970171,"0.7993"
"1502","rs16986142",19,51128659,"0.2093"
"1503","rs146391723",19,51205803,"0.8074"
"1504","rs11084024",19,51228636,"0.02501"
"1505","rs17632542",19,51361731,"0.06314"
"1506","rs8104554",19,51538113,"0.7353"
"1507","rs145006945",19,51832839,"0.4981"
"1508","rs1130426",19,51850278,"0.5441"
"1509","rs1130426",19,51850278,"0.5441"
"1510","rs1130426",19,51850278,"0.5441"
"1511","rs3826665",19,51892236,"0.1036"
"1512","rs8104425",19,51892683,"0.1169"
"1513","rs1010425",19,51920611,"0.4337"
"1514","rs10426247",19,51986526,"0.5853"
"1515","rs568495581",19,52022821,"0.5558"
"1516","rs17740650",19,52130484,"0.2951"
"1517","rs4802834",19,52149194,"0.5364"
"1518","rs78264952",19,52328231,"0.4839"
"1519","rs33998555",19,52447646,"0.9415"
"1520","rs533502629",19,52472353,"0.4927"
"1521","rs1978717",19,52497236,"0.3827"
"1522","rs118069111",19,52517241,"0.7281"
"1523","rs556447738",19,52517578,"0.8323"
"1524","rs9636139",19,52521297,"0.7328"
"1525","rs1961205",19,52856954,"0.2737"
"1526","rs14048",19,52876366,"0.6228"
"1527","rs3745102",19,53086602,"0.9914"
"1528","rs12462929",19,53344422,"0.9323"
"1529","rs61729939",19,53345097,"0.8336"
"1530","rs12971799",19,53667129,"0.5914"
"1531","rs12972121",19,53667291,"0.5344"
"1532","rs8113436",19,53740822,"0.3804"
"1533","rs2865248",19,53793591,"0.6694"
"1534","rs75641701",19,54041731,"0.208"
"1535","rs2242244",19,54403921,"0.03812"
"1536","rs2885498",19,54488088,"0.5951"
"1537","rs140133395",19,54598039,"0.4805"
"1538","rs4838",19,54711331,"0.2736"
"1539","rs1053011",19,54721207,"0.5872"
"1540","rs116027944",19,54782415,"0.01576"
"1541","rs1128646",19,54782415,"0.2257"
"1542","rs8105624",19,54848685,"0.1459"
"1543","rs1054033",19,54866191,"0.5929"
"1544","rs7254603",19,54972717,"0.9176"
"1545","rs78107621",19,55054626,"0.5126"
"1546","rs549404706",19,55113305,"0.1451"
"1547","rs11574576",19,55178163,"0.9653"
"1548","rs139903547",19,55494285,"0.9252"
"1549","rs3729841",19,55665408,"0.04079"
"1550","rs2305785",19,55859223,"0.1463"
"1551","rs2303089",19,55964691,"0.6409"
"1552","rs61107130",19,56011927,"0.5894"
"1553","rs148385298",19,56160813,"0.148"
"1554","rs117482400",19,56165936,"0.8264"
"1555","rs12975929",19,56392922,"0.269"
"1556","rs303999",19,56423749,"0.9975"
"1557","rs303999",19,56423749,"0.9975"
"1558","rs731338",19,56424554,"0.4122"
"1559","rs2053078",19,56499434,"0.2817"
"1560","rs471979",19,56538978,"0.8395"
"1561","rs4801177",19,57089049,"0.2639"
"1562","rs28619077",19,57132853,"0.4742"
"1563","rs862704",19,57865146,"0.5914"
"1564","rs145794172",19,58084587,"0.554"
"1565","rs3746219",19,58152357,"0.737"
"1566","rs2562052",19,58352271,"0.5912"
"1567","rs7252310",19,58356619,"0.2323"
"1568","rs11881700",19,52538426,"0.3098"
"1569","rs147829086",19,1986249,"0.8154"
"1570","rs2609908",19,44792970,"0.9727"
"1571","rs3745314",19,16243590,"0.1619"
"1572","rs1058587",19,18499420,"0.1871"
"1573","rs12463034",19,50475216,"0.9239"
"1574","rs62126093",19,7005636,"0.7852"
"1575","rs4387699",19,7855506,"0.2495"
"1576","rs11085431",19,21306921,"0.7535"
"1577","rs10404622",19,21934892,"0.3971"
"1578","rs149586798",19,22783073,"0.02395"
"1579","rs3852870",19,41397370,"0.6602"
"1580","rs139154745",19,41447693,"0.776"
"1581","rs10410311",19,43441312,"0.7873"
"1582","rs7247829",19,43724255,"0.3627"
"1583","rs77742698",19,52197495,"0.4734"
"1584","rs10930743",2,177494684,"0.5896"
"1585","rs72770142",2,4677790,"0.5806"
"1586","rs112793812",2,6872862,"0.948"
"1587","rs10206877",2,8439899,"0.7954"
"1588","rs61744013",2,8439899,"0.7258"
"1589","rs184734582",2,14370055,"0.7269"
"1590","rs73919125",2,21912146,"0.1639"
"1591","rs57123633",2,56408642,"0.6972"
"1592","rs6724501",2,65129977,"0.9802"
"1593","rs181872705",2,130000442,"0.6365"
"1594","rs981800",2,195280945,"0.2885"
"1595","rs149355306",2,207513911,"0.3494"
"1596","rs34076153",2,207514032,"0.4827"
"1597","rs11891673",2,216477173,"0.5885"
"1598","rs35394056",2,242914269,"0.08571"
"1599","rs76947172",2,242919010,"0.815"
"1600","rs62154973",2,103048779,"0.4906"
"1601","rs11555185",2,160604451,"0.8198"
"1602","rs72915575",2,175202848,"0.6574"
"1603","rs568127362",2,202344879,"0.2659"
"1604","rs868119",2,238671328,"0.8111"
"1605","rs28730853",2,73678617,"0.8116"
"1606","rs56262258",2,204600733,"0.5512"
"1607","rs35230312",2,241570480,"0.1964"
"1608","rs62190317",2,242612150,"0.6121"
"1609","rs33993717",2,103335444,"0.1589"
"1610","rs62148194",2,106510159,"0.7046"
"1611","rs61729897",2,109086814,"0.6594"
"1612","rs4799",2,10933252,"0.01892"
"1613","rs61748149",2,109381438,"0.00876"
"1614","rs12472091",2,113940728,"0.9745"
"1615","rs61737544",2,121107182,"0.03354"
"1616","rs2278741",2,121749068,"0.3424"
"1617","rs112871534",2,122095853,"0.1419"
"1618","rs112871534",2,122095853,"0.1419"
"1619","rs934940",2,122096016,"0.7581"
"1620","rs61730415",2,128477058,"0.7624"
"1621","rs3180466",2,129023866,"0.04215"
"1622","rs61748237",2,158115129,"0.6645"
"1623","rs3811613",2,1652667,"0.6388"
"1624","rs8304",2,169630837,"0.5428"
"1625","rs268227",2,176046241,"0.9484"
"1626","rs61731209",2,182400214,"0.73"
"1627","rs11681727",2,192700400,"0.9089"
"1628","rs1128965",2,192700400,"0.9447"
"1629","rs34740616",2,197002317,"0.9168"
"1630","rs7592228",2,202031006,"0.04855"
"1631","rs138090755",2,203630774,"0.4336"
"1632","rs61754182",2,20647453,"0.9924"
"1633","rs3732082",2,207041442,"0.03314"
"1634","rs111886213",2,20818817,"0.4994"
"1635","rs893253",2,209190527,"0.6548"
"1636","rs999891",2,209190653,"0.7819"
"1637","rs13417111",2,217539176,"0.9582"
"1638","rs1004814",2,218712305,"0.1143"
"1639","rs61746994",2,218712305,"0.2619"
"1640","rs10196918",2,222290026,"0.3859"
"1641","rs2678481",2,233324488,"0.272"
"1642","rs78992915",2,239007235,"0.7975"
"1643","rs28576957",2,239007235,"0.7976"
"1644","rs12464423",2,239237955,"0.9929"
"1645","rs12464423",2,239237955,"0.9929"
"1646","rs116791512",2,23980719,"0.3768"
"1647","rs1042841",2,241405608,"0.2449"
"1648","rs80183110",2,241407114,"0.1058"
"1649","rs3177055",2,26359329,"0.244"
"1650","rs6855",2,277999,"0.6495"
"1651","rs149100716",2,45172478,"0.7661"
"1652","rs149100716",2,45172478,"0.7661"
"1653","rs2278774",2,46412284,"0.8968"
"1654","rs61732872",2,54858132,"0.333"
"1655","rs79576953",2,54858195,"0.1723"
"1656","rs113001957",2,65249015,"0.8129"
"1657","rs113001957",2,65249015,"0.8129"
"1658","rs1050181",2,68622953,"0.6388"
"1659","rs36031378",2,74093693,"0.9969"
"1660","rs548199344",2,74754472,"0.7597"
"1661","rs2276626",2,86259441,"0.5691"
"1662","rs2276626",2,86259441,"0.5691"
"1663","rs142501359",2,86368304,"0.4134"
"1664","rs55796712",2,9630517,"0.9975"
"1665","rs4851146",2,99237443,"0.8289"
"1666","rs1126797",2,1497802,"0.863"
"1667","rs1126797",2,1497802,"0.863"
"1668","rs1126797",2,1497802,"0.863"
"1669","rs1863135",2,1652820,"0.04975"
"1670","rs13399855",2,1926474,"0.6472"
"1671","rs13399855",2,1926474,"0.6472"
"1672","rs2241686",2,1926621,"0.06132"
"1673","rs3748989",2,1946966,"0.1121"
"1674","rs1054565",2,10050960,"0.07007"
"1675","rs3732114",2,10712281,"0.7605"
"1676","rs115526526",2,11053901,"0.6882"
"1677","rs2230774",2,11359121,"0.8146"
"1678","rs2230774",2,11359121,"0.8146"
"1679","rs148715349",2,11585012,"0.9282"
"1680","rs33997857",2,11927242,"0.8949"
"1681","rs509761",2,12858200,"0.4299"
"1682","rs34962722",2,15468403,"0.218"
"1683","rs78495239",2,16733963,"0.8911"
"1684","rs74469198",2,20110486,"0.9225"
"1685","rs1191778",2,20131078,"0.6248"
"1686","rs2293669",2,20133224,"0.4975"
"1687","rs2293669",2,20133224,"0.4975"
"1688","rs2305458",2,20824509,"0.5998"
"1689","rs693",2,21232197,"0.01111"
"1690","rs3795942",2,23919371,"0.6604"
"1691","rs3204",2,24252413,"0.06478"
"1692","rs3731625",2,24439042,"0.548"
"1693","rs76078428",2,25044738,"0.2634"
"1694","rs80326661",2,25384104,"0.4581"
"1695","rs33994557",2,25973058,"0.7802"
"1696","rs33994557",2,25973058,"0.7802"
"1697","rs33994557",2,25973058,"0.7802"
"1698","rs7568529",2,26534803,"0.7973"
"1699","rs150568284",2,26541824,"0.6232"
"1700","rs1731260",2,26953335,"0.7021"
"1701","rs1731259",2,26953580,"0.7075"
"1702","rs115132011",2,27264251,"0.2677"
"1703","rs61741796",2,27360794,"0.9451"
"1704","rs60463044",2,27445520,"0.2511"
"1705","rs147850047",2,27672216,"0.2871"
"1706","rs145678525",2,27803277,"0.706"
"1707","rs10193210",2,27875661,"0.5617"
"1708","rs1128416",2,29001688,"0.001273"
"1709","rs34261417",2,29240684,"0.02566"
"1710","rs57505815",2,29286385,"0.2058"
"1711","rs77999318",2,31489583,"0.605"
"1712","rs76044618",2,31491163,"0.241"
"1713","rs141017850",2,32381866,"0.9797"
"1714","rs141017850",2,32381885,"0.9797"
"1715","rs150059343",2,32656151,"0.667"
"1716","rs2366894",2,32713690,"0.2827"
"1717","rs61754198",2,32735654,"0.9037"
"1718","rs7596614",2,33809470,"0.2441"
"1719","rs116221550",2,33809867,"0.5149"
"1720","rs56020915",2,37323429,"0.09635"
"1721","rs6755527",2,39187190,"0.2088"
"1722","rs958412",2,39187519,"0.1737"
"1723","rs8545",2,39583474,"0.6238"
"1724","rs113434432",2,42162722,"0.2467"
"1725","rs11885000",2,42163075,"0.8581"
"1726","rs113128822",2,42163579,"0.9216"
"1727","rs147328832",2,42990478,"0.337"
"1728","rs2304656",2,43019707,"0.4487"
"1729","rs33979934",2,43625184,"0.8021"
"1730","rs33979934",2,43625184,"0.8021"
"1731","rs4148195",2,44039635,"0.02351"
"1732","rs3197473",2,44547168,"0.2994"
"1733","rs3755072",2,45640332,"0.2391"
"1734","rs3755073",2,45640376,"0.8256"
"1735","rs3738894",2,46414164,"0.535"
"1736","rs896210",2,46746774,"0.1693"
"1737","rs2278713",2,47085982,"0.6442"
"1738","rs2271323",2,54871516,"0.1769"
"1739","rs2271328",2,54880903,"0.5145"
"1740","rs2289747",2,55198413,"0.4727"
"1741","rs60351949",2,55198662,"0.3008"
"1742","rs191194951",2,55516639,"0.2271"
"1743","rs3821224",2,61404881,"0.863"
"1744","rs113399084",2,61493250,"0.3612"
"1745","rs11125895",2,62069354,"0.6477"
"1746","rs115496486",2,62103329,"0.3245"
"1747","rs7583400",2,62727443,"0.4815"
"1748","rs17753351",2,64335388,"0.2281"
"1749","rs1058922",2,65250541,"0.1053"
"1750","rs1569",2,67637200,"0.1251"
"1751","rs34234285",2,68882136,"0.5825"
"1752","rs2231342",2,69093440,"0.4573"
"1753","rs60797751",2,69701780,"0.8306"
"1754","rs3732253",2,70676095,"0.7354"
"1755","rs11466285",2,70677436,"0.8021"
"1756","rs13421115",2,71058176,"0.2569"
"1757","rs2080390",2,71058228,"0.2345"
"1758","rs13383830",2,71058289,"0.004957"
"1759","rs11673798",2,71212320,"0.6631"
"1760","rs6748672",2,71351405,"0.2593"
"1761","rs35721373",2,71780244,"0.5504"
"1762","rs2420201",2,72356372,"0.8099"
"1763","rs17008506",2,73172087,"0.6186"
"1764","rs139178798",2,73484019,"0.7211"
"1765","rs3738845",2,74091647,"0.4885"
"1766","rs78834087",2,74699596,"0.7971"
"1767","rs41305594",2,74784506,"0.1389"
"1768","rs71418744",2,74902067,"0.9699"
"1769","rs149437306",2,77749302,"0.2486"
"1770","rs1192344",2,84945471,"0.9982"
"1771","rs1044973",2,85553783,"0.4449"
"1772","rs1254896",2,85781318,"0.3872"
"1773","rs1254896",2,85781318,"0.3872"
"1774","rs1130866",2,85893742,"0.7262"
"1775","rs11127",2,85924752,"0.5632"
"1776","rs11537825",2,86398379,"0.5621"
"1777","rs9309632",2,86422659,"0.912"
"1778","rs34809504",2,86422784,"0.9335"
"1779","rs2030259",2,86683666,"0.8337"
"1780","rs1193",2,87002231,"0.2308"
"1781","rs62148337",2,87240948,"0.3954"
"1782","rs34136143",2,88478340,"0.8721"
"1783","rs199648585",2,95542414,"NULL"
"1784","rs115258802",2,95766601,"0.7188"
"1785","rs3105105",2,95848046,"0.6266"
"1786","rs185608702",2,96051266,"0.2055"
"1787","rs151080230",2,96810543,"0.325"
"1788","rs183324092",2,96932051,"0.3345"
"1789","rs183324092",2,96932051,"0.3345"
"1790","rs17428626",2,98928428,"0.3977"
"1791","rs61748143",2,99179973,"0.01635"
"1792","rs61748143",2,99179973,"0.01635"
"1793","rs41280589",2,100019258,"0.5383"
"1794","rs41280589",2,100019258,"0.5383"
"1795","rs9223",2,101609825,"0.05749"
"1796","rs148508354",2,101893530,"0.5703"
"1797","rs4851436",2,102038851,"0.6199"
"1798","rs2228139",2,102781650,"0.4099"
"1799","rs2228139",2,102781650,"0.4099"
"1800","rs7570821",2,103013406,"0.3552"
"1801","rs7603250",2,103068832,"0.5164"
"1802","rs55898548",2,103324987,"0.5999"
"1803","rs187772491",2,109302696,"0.3063"
"1804","rs201743885",2,110015053,"0.8709"
"1805","rs79918262",2,111490283,"0.001839"
"1806","rs77815897",2,112813007,"0.0435"
"1807","rs61743392",2,113480318,"0.2435"
"1808","rs13417956",2,113483037,"0.8064"
"1809","rs2723183",2,113674721,"0.03073"
"1810","rs79385540",2,113963659,"0.8424"
"1811","rs141841883",2,114257321,"0.4783"
"1812","rs61734176",2,119600358,"0.01166"
"1813","rs139728151",2,119600771,"0.2794"
"1814","rs61732822",2,119752083,"0.7104"
"1815","rs6758051",2,119914101,"0.05531"
"1816","rs113397926",2,120021470,"0.4379"
"1817","rs1052500",2,120060079,"0.01793"
"1818","rs1042656",2,120197667,"0.07458"
"1819","rs11686014",2,120409621,"0.06021"
"1820","rs4849797",2,120439447,"0.0006258"
"1821","rs116720375",2,120736102,"0.1548"
"1822","rs62166946",2,120980696,"0.2257"
"1823","rs61732852",2,121742122,"0.9997"
"1824","rs13008360",2,121742305,"0.3823"
"1825","rs934940",2,122096016,"0.7581"
"1826","rs34165507",2,125660590,"0.1979"
"1827","rs72843693",2,127943556,"0.4392"
"1828","rs72845955",2,128056705,"0.9335"
"1829","rs72845960",2,128064367,"0.3323"
"1830","rs1799810",2,128176041,"0.1402"
"1831","rs5936",2,128180877,"0.9472"
"1832","rs17533356",2,128461270,"0.6432"
"1833","rs143303718",2,128605294,"0.7533"
"1834","rs147069630",2,128931466,"0.9506"
"1835","rs112636716",2,129025682,"0.1766"
"1836","rs77807661",2,131113697,"0.972"
"1837","rs111873277",2,131131077,"0.9226"
"1838","rs533236279",2,131221640,"0.1099"
"1839","rs199728291",2,131266660,"0.8833"
"1840","rs1134119",2,131523667,"0.6818"
"1841","rs116650837",2,131672417,"0.6434"
"1842","rs3739126",2,131674469,"0.5701"
"1843","rs3814393",2,131809461,"0.3028"
"1844","rs115402751",2,133175267,"0.1829"
"1845","rs139933732",2,135210878,"0.7987"
"1846","rs73960911",2,135211222,"0.5252"
"1847","rs76333606",2,135988233,"0.02304"
"1848","rs111798914",2,136499462,"0.06746"
"1849","rs1050115",2,136511817,"0.9562"
"1850","rs35296183",2,141259284,"0.889"
"1851","rs16830067",2,152331719,"0.3278"
"1852","rs35686968",2,152580813,"0.9537"
"1853","rs114581202",2,153032324,"0.2147"
"1854","rs7594480",2,158390471,"0.4745"
"1855","rs61746487",2,159195570,"0.5365"
"1856","rs61746487",2,159195570,"0.5365"
"1857","rs3815475",2,160114316,"0.4294"
"1858","rs1042666",2,160626620,"0.6579"
"1859","rs79262587",2,163230009,"0.6698"
"1860","rs11558902",2,165541798,"0.3244"
"1861","rs1432273",2,166797649,"0.1456"
"1862","rs35892558",2,167261395,"0.5419"
"1863","rs11888208",2,167313460,"0.3627"
"1864","rs11888208",2,167313460,"0.3627"
"1865","rs151053139",2,168104185,"0.4456"
"1866","rs1842233",2,168108339,"0.3454"
"1867","rs1842233",2,168108371,"0.3454"
"1868","rs3749005",2,168115306,"0.8313"
"1869","rs4496303",2,169312949,"0.1314"
"1870","rs2229267",2,170092383,"0.1676"
"1871","rs2683455",2,170411692,"0.1221"
"1872","rs10194785",2,170762563,"0.1892"
"1873","rs73015765",2,170789503,"0.7055"
"1874","rs9789572",2,172341329,"0.984"
"1875","rs2357637",2,173463162,"0.7082"
"1876","rs7589313",2,174771913,"0.5056"
"1877","rs10930663",2,175297361,"0.5913"
"1878","rs34897061",2,176829104,"0.312"
"1879","rs3813256",2,178482688,"0.586"
"1880","rs6723031",2,178491243,"0.819"
